"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality","lat","lon"
"119","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63953,39.523064,"California",2021,1,"United States of America","OBS1041778918","CLO","Butte","Nelson Ave. (no forebay)",39.523064,-121.63953
"120","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62031,38.9527,"California",2021,1,"United States of America","OBS1041781382","CLO","Sutter","Marcuse Rd.",38.9527,-121.62031
"121","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.885315,33.62641,"California",2021,1,"United States of America","OBS1041790486","CLO","Orange","Newport Back Bay",33.62641,-117.885315
"122","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.755844,38.074398,"California",2021,1,"United States of America","OBS1041792701","CLO","Sacramento","Sherman Island--Lelia Dr.",38.074398,-121.755844
"123","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71734,38.044,"California",2021,1,"United States of America","OBS1041793352","CLO","Sacramento","Sherman Island--East Levee Rd.",38.044,-121.71734
"124","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.68703,38.087032,"California",2021,1,"United States of America","OBS1041794902","CLO","Sacramento","Sherman Island East Levee Road--North End",38.087032,-121.68703
"125","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.73612,38.050194,"California",2021,1,"United States of America","OBS1041797129","CLO","Sacramento","Sherman Island--X Rd. Euc Patch",38.050194,-121.73612
"126","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62829,38.558144,"California",2021,1,"United States of America","OBS1042112887","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.55814, -121.62829",38.558144,-121.62829
"127","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62005,37.18226,"California",2021,1,"United States of America","OBS1042145203","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA (37.1823,-120.6200)",37.18226,-120.62005
"128","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.1517,37.641933,"California",2021,1,"United States of America","OBS1042157605","CLO","Alameda","Hayward Regional Shoreline",37.641933,-122.1517
"129","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22255,37.498062,"California",2021,1,"United States of America","OBS1042160345","CLO","San Mateo","Bair Island Trail, Redwood City US-CA 37.49806, -122.22255",37.498062,-122.22255
"130","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27371,33.012005,"California",2021,1,"United States of America","OBS1042214987","CLO","San Diego","San Elijo Lagoon--Nature Center & adjacent trails",33.012005,-117.27371
"131","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71645,38.56065,"California",2021,1,"United States of America","OBS1042240445","CLO","Yolo","Slide Hill Park",38.56065,-121.71645
"132","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.88411,33.653633,"California",2021,1,"United States of America","OBS1042254909","CLO","Orange","Upper Newport Bay Nature Preserve, Newport Beach US-CA 33.65363, -117.88411",33.653633,-117.88411
"133","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.841034,33.660633,"California",2021,1,"United States of America","OBS1042275885","CLO","Orange","5 Riparian View, Irvine US-CA 33.66063, -117.84103",33.660633,-117.841034
"134","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63824,38.562317,"California",2021,1,"United States of America","OBS1042277626","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56232, -121.63823",38.562317,-121.63824
"135","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.00714,32.857094,"California",2021,1,"United States of America","OBS1042320141","CLO","San Diego","Santee Lakes",32.857094,-117.00714
"136","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27553,33.001244,"California",2021,1,"United States of America","OBS1042340129","CLO","San Diego","Harbaugh Seaside Trails",33.001244,-117.27553
"137","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.04637,33.69566,"California",2021,1,"United States of America","OBS1042342315","CLO","Orange","Bolsa Chica Conservancy, Huntington Beach US-CA 33.69566, -118.04637",33.69566,-118.04637
"138","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.112206,32.589397,"California",2021,1,"United States of America","OBS1042345138","CLO","San Diego","Bayshore Bikeway--10th Street",32.589397,-117.112206
"139","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.45351,33.9631,"California",2021,1,"United States of America","OBS1042361221","CLO","Los Angeles","Ballona Creek--Pacific Ave Bridge",33.9631,-118.45351
"140","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.22225,40.677303,"California",2021,1,"United States of America","OBS1042366338","CLO","Humboldt","Humboldt Bay NWR--Hookton Slough Unit",40.677303,-124.22225
"141","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.117874,33.767723,"California",2021,1,"United States of America","OBS1042367366","CLO","Los Angeles","Sim's Pond Bio Preserve",33.767723,-118.117874
"142","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.50783,38.057816,"California",2021,1,"United States of America","OBS1042379816","CLO","Marin","Hamilton Wetlands",38.057816,-122.50783
"143","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.06135,33.07521,"California",2021,1,"United States of America","OBS1042382462","CLO","San Diego","Kit Carson Park",33.07521,-117.06135
"144","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.199875,33.75852,"California",2021,1,"United States of America","OBS1042394013","CLO","Riverside","Perris, Case/Watson Roads",33.75852,-117.199875
"145","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71748,38.665752,"California",2021,1,"United States of America","OBS1042394516","CLO","Yolo","Woodland/Davis WTP",38.665752,-121.71748
"146","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.096306,40.85721,"California",2021,1,"United States of America","OBS1042400743","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary, Arcata US-CA (40.8572,-124.0963)",40.85721,-124.096306
"147","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.18713,39.429447,"California",2021,1,"United States of America","OBS1042430163","CLO","Glenn","Sacramento National Wildlife Refuge",39.429447,-122.18713
"148","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.225204,40.249138,"California",2021,1,"United States of America","OBS1042450383","CLO","Plumas","Lake Almanor--Goose Bay",40.249138,-121.225204
"149","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.34328,33.82865,"California",2021,1,"United States of America","OBS1042452007","CLO","Los Angeles","Madrona Marsh",33.82865,-118.34328
"150","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09362,40.861343,"California",2021,1,"United States of America","OBS1042457582","CLO","Humboldt","Arcata Marsh--Brackish Pond",40.861343,-124.09362
"151","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.037865,33.70328,"California",2021,1,"United States of America","OBS1042468592","CLO","Orange","Bolsa Chica Wetlands",33.70328,-118.037865
"152","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.28233,33.092224,"California",2021,1,"United States of America","OBS1042468604","CLO","San Diego","Batiquitos Lagoon--east",33.092224,-117.28233
"153","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.11547,37.465637,"California",2021,1,"United States of America","OBS1042480720","CLO","Santa Clara","San Francisquito Creek Mouth (SCL Co.)",37.465637,-122.11547
"154","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.10624,32.58814,"California",2021,1,"United States of America","OBS1042485020","CLO","San Diego","Bayshore Bikeway--13th Street",32.58814,-117.10624
"155","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63745,38.03207,"California",2021,1,"United States of America","OBS1042487991","CLO","Contra Costa","Bethel Island",38.03207,-121.63745
"156","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.97418,37.45411,"California",2021,1,"United States of America","OBS1042535889","CLO","Santa Clara","Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)",37.45411,-121.97418
"157","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62203,37.167942,"California",2021,1,"United States of America","OBS1042544365","CLO","Merced","Merced NWR--Auto Loop",37.167942,-120.62203
"158","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.71765,33.773724,"California",2021,1,"United States of America","OBS1042562665","CLO","Orange","Irvine Lake",33.773724,-117.71765
"159","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20594,33.804897,"California",2021,1,"United States of America","OBS1042565976","CLO","Los Angeles","Los Angeles River--Willow St.",33.804897,-118.20594
"160","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.7577,39.08424,"California",2021,1,"United States of America","OBS1042570537","CLO","Sutter","Sutter NWR",39.08424,-121.7577
"161","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.117355,40.895607,"California",2021,1,"United States of America","OBS1042575250","CLO","Humboldt","Arcata Bottoms",40.895607,-124.117355
"162","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.91424,38.081512,"California",2021,1,"United States of America","OBS1042577578","CLO","Marin","Pt. Reyes--Estero Trail",38.081512,-122.91424
"163","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63635,38.563255,"California",2021,1,"United States of America","OBS1042578882","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56325, -121.63635",38.563255,-121.63635
"164","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.06176,33.07875,"California",2021,1,"United States of America","OBS1042580115","CLO","San Diego","Kit Carson Park--Sand Lake",33.07875,-117.06176
"165","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.78,37.19,"California",2021,1,"United States of America","OBS1042589477","CLO","Merced","San Luis NWR--Waterfowl Tour Route",37.19,-120.78
"166","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.5806,35.760418,"California",2021,1,"United States of America","OBS1042594633","CLO","Kern","Kern National Wildlife Refuge, Wasco US-CA 35.76042, -119.58060",35.760418,-119.5806
"167","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09738,37.546402,"California",2021,1,"United States of America","OBS1042615677","CLO","Alameda","Don Edwards NWR--No Name Trail",37.546402,-122.09738
"168","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.881836,34.413677,"California",2021,1,"United States of America","OBS1042621990","CLO","Santa Barbara","Dune Pond at COPR",34.413677,-119.881836
"169","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43818,38.266983,"California",2021,1,"United States of America","OBS1042623465","CLO","Sacramento","Cosumnes River Preserve, Galt US-CA 38.26698, -121.43818",38.266983,-121.43818
"170","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.155785,38.094173,"California",2021,1,"United States of America","OBS1042638769","CLO","Solano","Lake Herman",38.094173,-122.155785
"171","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.11818,34.79012,"California",2021,1,"United States of America","OBS1042639734","CLO","Los Angeles","Piute Ponds (permit required)",34.79012,-118.11818
"172","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.52372,38.715233,"California",2021,1,"United States of America","OBS1042655861","CLO","Sacramento","Elverta Rd.",38.715233,-121.52372
"173","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09735,37.555523,"California",2021,1,"United States of America","OBS1042671922","CLO","Alameda","Coyote Hills Regional Park--Bayview Trail",37.555523,-122.09735
"174","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.411476,37.259583,"California",2021,1,"United States of America","OBS1042672244","CLO","San Mateo","Pescadero Marsh and Natural Preserve--(South Marsh) Pescadero Creek Rd. access",37.259583,-122.411476
"175","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.123634,40.9292,"California",2021,1,"United States of America","OBS1042680370","CLO","Humboldt","McKinleyville Bottoms",40.9292,-124.123634
"176","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.28692,34.156475,"California",2021,1,"United States of America","OBS1042691660","CLO","Los Angeles","Los Angeles River--Glendale Narrows Riverwalk area",34.156475,-118.28692
"177","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43648,38.25985,"California",2021,1,"United States of America","OBS1042693426","CLO","Sacramento","Cosumnes River Preserve--Cosumnes River Walk",38.25985,-121.43648
"178","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.9982,33.097366,"California",2021,1,"United States of America","OBS1042705611","CLO","San Diego","San Diego Zoo Safari Park",33.097366,-116.9982
"179","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43825,38.266758,"California",2021,1,"United States of America","OBS1042708252","CLO","Sacramento","Consumnes River Preserve",38.266758,-121.43825
"180","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71718,38.661404,"California",2021,1,"United States of America","OBS1042716245","CLO","Yolo","Woodland Water Pollution Control Facility",38.661404,-121.71718
"181","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09231,37.561844,"California",2021,1,"United States of America","OBS1042719553","CLO","Alameda","Alameda Creek Trail--Coyote Hills Regional Park",37.561844,-122.09231
"182","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3118,37.89233,"California",2021,1,"United States of America","OBS1042722079","CLO","Alameda","Albany Mudflats",37.89233,-122.3118
"183","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.17413,38.059185,"California",2021,1,"United States of America","OBS1042722525","CLO","Solano","Ninth Street Park",38.059185,-122.17413
"184","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.53159,38.000965,"California",2021,1,"United States of America","OBS1042737347","CLO","Marin","Marin Civic Center / Lagoon Park",38.000965,-122.53159
"185","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.12736,38.699,"California",2021,1,"United States of America","OBS1042743538","CLO","Sacramento","Folsom Lake SRA--Folsom Pt.",38.699,-121.12736
"186","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.04523,33.696922,"California",2021,1,"United States of America","OBS1042755070","CLO","Orange","Bolsa Chica Conservancy, Huntington Beach US-CA 33.69692, -118.04523",33.696922,-118.04523
"187","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.04962,33.70255,"California",2021,1,"United States of America","OBS1042756923","CLO","Orange","Bolsa Chica Ecological Reserve",33.70255,-118.04962
"188","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.469246,38.118736,"California",2021,1,"United States of America","OBS1042759109","CLO","San Joaquin","Woodbridge Road",38.118736,-121.469246
"189","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.636314,38.560047,"California",2021,1,"United States of America","OBS1042772747","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56005, -121.63631",38.560047,-121.636314
"190","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.451996,33.963455,"California",2021,1,"United States of America","OBS1042790392","CLO","Los Angeles","Playa del Rey/Ballona area",33.963455,-118.451996
"191","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.33172,33.642773,"California",2021,1,"United States of America","OBS1042841292","CLO","Riverside","Lake Elsinore--south levee and back basin",33.642773,-117.33172
"192","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09136,37.55425,"California",2021,1,"United States of America","OBS1042853074","CLO","Alameda","Coyote Hills Regional Park, Fremont US-CA 37.55425, -122.09136",37.55425,-122.09136
"193","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.92979,39.52516,"California",2021,1,"United States of America","OBS1042861322","CLO","Glenn","Rd. Z--north of 162",39.52516,-121.92979
"194","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63636,38.56327,"California",2021,1,"United States of America","OBS1042884661","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56327, -121.63636",38.56327,-121.63636
"195","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.68993,38.11565,"California",2021,1,"United States of America","OBS1042900548","CLO","Sacramento","Brannan Island SRA",38.11565,-121.68993
